Lineage_Name	parasiteGenus	order	family	species	continent
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
SGS1	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
